Bacterium_strain | Antibiotic | Year | Country | Resistance percent (DEFAULT SET TO 1)
Staphylococcus | Meticillin | 2015 | Portugal  | 46.8
Staphylococcus | Meticillin | 2015 | Malta  | 48.3
Staphylococcus | Meticillin | 2015 | Romania  | 57.2
Streptococcus |  Penicillin | 2012 | Belgium  | 1.5
Streptococcus |  Penicillin | 2012 | Netherlands  | 1.5
Streptococcus |  Penicillin | 2012 | Estonia  | 0.0
Streptococcus |  Penicillin | 2012 | CzechRepublic  | 2.9
Streptococcus |  Penicillin | 2012 | Luxembourg  | 3.2
Streptococcus |  Penicillin | 2012 | Denmark  | 5.1
Streptococcus |  Penicillin | 2012 | Norway  | 5.9
Streptococcus |  Penicillin | 2012 | Austria  | 5.2
Streptococcus |  Penicillin | 2012 | Germany  | 5.2
Streptococcus |  Penicillin | 2012 | Sweden  | 5.1
Streptococcus |  Penicillin | 2012 | Hungary  | 10.0
Streptococcus |  Penicillin | 2012 | UnitedKingdom  | 4.9
Streptococcus |  Penicillin | 2012 | Latvia  | 6.3
Streptococcus |  Penicillin | 2012 | Slovenia  | 10.0
Streptococcus |  Penicillin | 2012 | Portugal  | 8.4
Streptococcus |  Penicillin | 2012 | Italy  | 12.1
Streptococcus |  Penicillin | 2012 | Finland  | 17.0
Streptococcus |  Penicillin | 2012 | Lithuania  | 16.2
Streptococcus |  Penicillin | 2012 | Ireland  | 19.1
Streptococcus |  Penicillin | 2012 | Croatia  | 22.7
Streptococcus |  Penicillin | 2012 | Slovakia  | 5.0
Streptococcus |  Penicillin | 2012 | Bulgaria  | 28.6
Streptococcus |  Penicillin | 2012 | France  | 23.4
Streptococcus |  Penicillin | 2012 | Spain  | 27.0
Streptococcus |  Penicillin | 2012 | Iceland  | 3.7
Streptococcus |  Penicillin | 2012 | Poland  | 23.1
Streptococcus |  Penicillin | 2012 | Malta  | 38.9
Streptococcus |  Penicillin | 2012 | Romania  | 38.6
Streptococcus |  Penicillin | 2012 | Cyprus | 1
Streptococcus |  Penicillin | 2013 | Belgium  | 1.7
Streptococcus |  Penicillin | 2013 | Netherlands  | 1.1
Streptococcus |  Penicillin | 2013 | Estonia  | 1.3
Streptococcus |  Penicillin | 2013 | CzechRepublic  | 2.1
Streptococcus |  Penicillin | 2013 | Luxembourg  | 15.9
Streptococcus |  Penicillin | 2013 | Denmark  | 6.6
Streptococcus |  Penicillin | 2013 | Norway  | 3.3
Streptococcus |  Penicillin | 2013 | Austria  | 2.1
Streptococcus |  Penicillin | 2013 | Germany  | 6.9
Streptococcus |  Penicillin | 2013 | Sweden  | 6.8
Streptococcus |  Penicillin | 2013 | Hungary  | 5.8
Streptococcus |  Penicillin | 2013 | UnitedKingdom  | 4.9
Streptococcus |  Penicillin | 2013 | Latvia  | 11.9
Streptococcus |  Penicillin | 2013 | Slovenia  | 7.9
Streptococcus |  Penicillin | 2013 | Portugal  | 7.6
Streptococcus |  Penicillin | 2013 | Italy  | 14.6
Streptococcus |  Penicillin | 2013 | Finland  | 13.9
Streptococcus |  Penicillin | 2013 | Lithuania  | 23.7
Streptococcus |  Penicillin | 2013 | Ireland  | 20.3
Streptococcus |  Penicillin | 2013 | Croatia  | 25.9
Streptococcus |  Penicillin | 2013 | Slovakia  | 10.7
Streptococcus |  Penicillin | 2013 | Bulgaria  | 21.4
Streptococcus |  Penicillin | 2013 | France  | 22.4
Streptococcus |  Penicillin | 2013 | Spain  | 30.1
Streptococcus |  Penicillin | 2013 | Iceland  | 16.7
Streptococcus |  Penicillin | 2013 | Poland  | 32.3
Streptococcus |  Penicillin | 2013 | Malta | 1
Streptococcus |  Penicillin | 2013 | Romania  | 25.0
Streptococcus |  Penicillin | 2013 | Cyprus  | 40.0
Streptococcus |  Penicillin | 2014 | Belgium  | 1.3
Streptococcus |  Penicillin | 2014 | Netherlands  | 2.1
Streptococcus |  Penicillin | 2014 | Estonia  | 4.2
Streptococcus |  Penicillin | 2014 | CzechRepublic  | 5.8
Streptococcus |  Penicillin | 2014 | Luxembourg  | 6.3
Streptococcus |  Penicillin | 2014 | Denmark  | 5.6
Streptococcus |  Penicillin | 2014 | Norway  | 5.1
Streptococcus |  Penicillin | 2014 | Austria  | 5.3
Streptococcus |  Penicillin | 2014 | Germany  | 4.4
Streptococcus |  Penicillin | 2014 | Sweden  | 7.9
Streptococcus |  Penicillin | 2014 | Hungary  | 11.7
Streptococcus |  Penicillin | 2014 | UnitedKingdom  | 5.1
Streptococcus |  Penicillin | 2014 | Latvia  | 4.2
Streptococcus |  Penicillin | 2014 | Slovenia  | 9.7
Streptococcus |  Penicillin | 2014 | Portugal  | 10.2
Streptococcus |  Penicillin | 2014 | Italy  | 15.3
Streptococcus |  Penicillin | 2014 | Finland  | 12.5
Streptococcus |  Penicillin | 2014 | Lithuania  | 16.4
Streptococcus |  Penicillin | 2014 | Ireland  | 17.7
Streptococcus |  Penicillin | 2014 | Croatia  | 26.4
Streptococcus |  Penicillin | 2014 | Slovakia  | 20.7
Streptococcus |  Penicillin | 2014 | Bulgaria  | 25.0
Streptococcus |  Penicillin | 2014 | France  | 22.3
Streptococcus |  Penicillin | 2014 | Spain  | 27.9
Streptococcus |  Penicillin | 2014 | Iceland  | 8.0
Streptococcus |  Penicillin | 2014 | Poland  | 29.2
Streptococcus |  Penicillin | 2014 | Malta  | 37.5
Streptococcus |  Penicillin | 2014 | Romania  | 46.7
Streptococcus |  Penicillin | 2014 | Cyprus  | 0.0
Streptococcus |  Penicillin | 2015 | Belgium  | 0.6
Streptococcus |  Penicillin | 2015 | Netherlands  | 1.8
Streptococcus |  Penicillin | 2015 | Estonia  | 2.8
Streptococcus |  Penicillin | 2015 | CzechRepublic  | 3.2
Streptococcus |  Penicillin | 2015 | Luxembourg  | 3.7
Streptococcus |  Penicillin | 2015 | Denmark  | 4.7
Streptococcus |  Penicillin | 2015 | Norway  | 5.4
Streptococcus |  Penicillin | 2015 | Austria  | 5.6
Streptococcus |  Penicillin | 2015 | Germany  | 6.2
Streptococcus |  Penicillin | 2015 | Sweden  | 6.8
Streptococcus |  Penicillin | 2015 | Hungary  | 7.2
Streptococcus |  Penicillin | 2015 | UnitedKingdom  | 7.8
Streptococcus |  Penicillin | 2015 | Latvia  | 8.5
Streptococcus |  Penicillin | 2015 | Slovenia  | 9.0
Streptococcus |  Penicillin | 2015 | Portugal  | 11.2
Streptococcus |  Penicillin | 2015 | Italy  | 12.3
Streptococcus |  Penicillin | 2015 | Finland  | 12.7
Streptococcus |  Penicillin | 2015 | Lithuania  | 16.1
Streptococcus |  Penicillin | 2015 | Ireland  | 17.5
Streptococcus |  Penicillin | 2015 | Croatia  | 19.4
Streptococcus |  Penicillin | 2015 | Slovakia  | 22.2
Streptococcus |  Penicillin | 2015 | Bulgaria  | 22.9
Streptococcus |  Penicillin | 2015 | France  | 22.9
Streptococcus |  Penicillin | 2015 | Spain  | 23.5
Streptococcus |  Penicillin | 2015 | Iceland  | 24.0
Streptococcus |  Penicillin | 2015 | Poland  | 24.4
Streptococcus |  Penicillin | 2015 | Malta  | 35.0
Streptococcus |  Penicillin | 2015 | Romania  | 39.0
Streptococcus |  Penicillin | 2015 | Cyprus | 1
Streptococcus |  Macrolides | 2012 | Luxembourg  | 15.8
Streptococcus |  Macrolides | 2012 | Netherlands  | 4.4
Streptococcus |  Macrolides | 2012 | Denmark  | 6.0
Streptococcus |  Macrolides | 2012 | Sweden  | 4.9
Streptococcus |  Macrolides | 2012 | CzechRepublic  | 7.7
Streptococcus |  Macrolides | 2012 | Latvia  | 4.7
Streptococcus |  Macrolides | 2012 | UnitedKingdom  | 6.8
Streptococcus |  Macrolides | 2012 | Estonia  | 5.8
Streptococcus |  Macrolides | 2012 | Germany  | 7.4
Streptococcus |  Macrolides | 2012 | Austria  | 17.9
Streptococcus |  Macrolides | 2012 | Norway  | 5.3
Streptococcus |  Macrolides | 2012 | Hungary  | 19.7
Streptococcus |  Macrolides | 2012 | Iceland  | 7.4
Streptococcus |  Macrolides | 2012 | Lithuania  | 25.7
Streptococcus |  Macrolides | 2012 | Finland  | 22.0
Streptococcus |  Macrolides | 2012 | Ireland  | 16.9
Streptococcus |  Macrolides | 2012 | Portugal  | 18.5
Streptococcus |  Macrolides | 2012 | Croatia  | 28.9
Streptococcus |  Macrolides | 2012 | Belgium  | 25.4
Streptococcus |  Macrolides | 2012 | Slovenia  | 21.2
Streptococcus |  Macrolides | 2012 | Bulgaria  | 20.0
Streptococcus |  Macrolides | 2012 | Spain  | 26.4
Streptococcus |  Macrolides | 2012 | France  | 28.9
Streptococcus |  Macrolides | 2012 | Italy  | 34.2
Streptococcus |  Macrolides | 2012 | Romania  | 39.5
Streptococcus |  Macrolides | 2012 | Poland  | 27.3
Streptococcus |  Macrolides | 2012 | Slovakia  | 27.3
Streptococcus |  Macrolides | 2012 | Malta  | 50.0
Streptococcus |  Macrolides | 2012 | Cyprus | 1
Streptococcus |  Macrolides | 2013 | Luxembourg  | 26.5
Streptococcus |  Macrolides | 2013 | Netherlands  | 4.8
Streptococcus |  Macrolides | 2013 | Denmark  | 4.8
Streptococcus |  Macrolides | 2013 | Sweden  | 6.5
Streptococcus |  Macrolides | 2013 | CzechRepublic  | 8.7
Streptococcus |  Macrolides | 2013 | Latvia  | 1.5
Streptococcus |  Macrolides | 2013 | UnitedKingdom  | 7.5
Streptococcus |  Macrolides | 2013 | Estonia  | 3.4
Streptococcus |  Macrolides | 2013 | Germany  | 10.6
Streptococcus |  Macrolides | 2013 | Austria  | 10.2
Streptococcus |  Macrolides | 2013 | Norway  | 4.4
Streptococcus |  Macrolides | 2013 | Hungary  | 14.4
Streptococcus |  Macrolides | 2013 | Iceland  | 16.7
Streptococcus |  Macrolides | 2013 | Lithuania  | 25.0
Streptococcus |  Macrolides | 2013 | Finland  | 18.6
Streptococcus |  Macrolides | 2013 | Ireland  | 18.0
Streptococcus |  Macrolides | 2013 | Portugal  | 20.6
Streptococcus |  Macrolides | 2013 | Croatia  | 32.8
Streptococcus |  Macrolides | 2013 | Belgium  | 22.9
Streptococcus |  Macrolides | 2013 | Slovenia  | 10.4
Streptococcus |  Macrolides | 2013 | Bulgaria  | 18.5
Streptococcus |  Macrolides | 2013 | Spain  | 25.7
Streptococcus |  Macrolides | 2013 | France  | 29.8
Streptococcus |  Macrolides | 2013 | Italy  | 24.6
Streptococcus |  Macrolides | 2013 | Romania  | 38.1
Streptococcus |  Macrolides | 2013 | Poland  | 31.7
Streptococcus |  Macrolides | 2013 | Slovakia  | 17.2
Streptococcus |  Macrolides | 2013 | Malta | 1
Streptococcus |  Macrolides | 2013 | Cyprus  | 26.7
Streptococcus |  Macrolides | 2014 | Luxembourg  | 14.3
Streptococcus |  Macrolides | 2014 | Netherlands  | 4.3
Streptococcus |  Macrolides | 2014 | Denmark  | 6.6
Streptococcus |  Macrolides | 2014 | Sweden  | 6.7
Streptococcus |  Macrolides | 2014 | CzechRepublic  | 7.7
Streptococcus |  Macrolides | 2014 | Latvia  | 4.1
Streptococcus |  Macrolides | 2014 | UnitedKingdom  | 7.1
Streptococcus |  Macrolides | 2014 | Estonia  | 5.6
Streptococcus |  Macrolides | 2014 | Germany  | 7.1
Streptococcus |  Macrolides | 2014 | Austria  | 10.5
Streptococcus |  Macrolides | 2014 | Norway  | 7.5
Streptococcus |  Macrolides | 2014 | Hungary  | 14.6
Streptococcus |  Macrolides | 2014 | Iceland  | 12.5
Streptococcus |  Macrolides | 2014 | Lithuania  | 22.6
Streptococcus |  Macrolides | 2014 | Finland  | 14.5
Streptococcus |  Macrolides | 2014 | Ireland  | 13.9
Streptococcus |  Macrolides | 2014 | Portugal  | 16.0
Streptococcus |  Macrolides | 2014 | Croatia  | 27.7
Streptococcus |  Macrolides | 2014 | Belgium  | 17.9
Streptococcus |  Macrolides | 2014 | Slovenia  | 19.3
Streptococcus |  Macrolides | 2014 | Bulgaria  | 26.7
Streptococcus |  Macrolides | 2014 | Spain  | 20.0
Streptococcus |  Macrolides | 2014 | France  | 23.0
Streptococcus |  Macrolides | 2014 | Italy  | 28.6
Streptococcus |  Macrolides | 2014 | Romania  | 48.0
Streptococcus |  Macrolides | 2014 | Poland  | 29.8
Streptococcus |  Macrolides | 2014 | Slovakia  | 41.4
Streptococcus |  Macrolides | 2014 | Malta | 1
Streptococcus |  Macrolides | 2014 | Cyprus  | 0.0
Streptococcus |  Macrolides | 2015 | Luxembourg  | 0.0
Streptococcus |  Macrolides | 2015 | Netherlands  | 3.9
Streptococcus |  Macrolides | 2015 | Denmark  | 5.2
Streptococcus |  Macrolides | 2015 | Sweden  | 6.6
Streptococcus |  Macrolides | 2015 | CzechRepublic  | 6.7
Streptococcus |  Macrolides | 2015 | Latvia  | 6.9
Streptococcus |  Macrolides | 2015 | UnitedKingdom  | 7.2
Streptococcus |  Macrolides | 2015 | Estonia  | 7.4
Streptococcus |  Macrolides | 2015 | Germany  | 8.1
Streptococcus |  Macrolides | 2015 | Austria  | 8.7
Streptococcus |  Macrolides | 2015 | Norway  | 10.7
Streptococcus |  Macrolides | 2015 | Hungary  | 11.2
Streptococcus |  Macrolides | 2015 | Iceland  | 12.0
Streptococcus |  Macrolides | 2015 | Lithuania  | 12.5
Streptococcus |  Macrolides | 2015 | Finland  | 14.4
Streptococcus |  Macrolides | 2015 | Ireland  | 15.5
Streptococcus |  Macrolides | 2015 | Portugal  | 17.0
Streptococcus |  Macrolides | 2015 | Croatia  | 18.4
Streptococcus |  Macrolides | 2015 | Belgium  | 18.7
Streptococcus |  Macrolides | 2015 | Slovenia  | 18.9
Streptococcus |  Macrolides | 2015 | Bulgaria  | 21.2
Streptococcus |  Macrolides | 2015 | Spain  | 23.5
Streptococcus |  Macrolides | 2015 | France  | 24.4
Streptococcus |  Macrolides | 2015 | Italy  | 24.5
Streptococcus |  Macrolides | 2015 | Romania  | 30.0
Streptococcus |  Macrolides | 2015 | Poland  | 31.1
Streptococcus |  Macrolides | 2015 | Slovakia  | 35.3
Streptococcus |  Macrolides | 2015 | Malta  | 40.0
Streptococcus |  Macrolides | 2015 | Cyprus | 1
Streptococcus |  Penicillins and Macrolides | 2012 | Luxembourg  | 3.3
Streptococcus |  Penicillins and Macrolides | 2012 | Belgium  | 1.2
Streptococcus |  Penicillins and Macrolides | 2012 | Netherlands  | 0.8
Streptococcus |  Penicillins and Macrolides | 2012 | CzechRepublic  | 1.8
Streptococcus |  Penicillins and Macrolides | 2012 | Hungary  | 7.5
Streptococcus |  Penicillins and Macrolides | 2012 | Latvia  | 1.6
Streptococcus |  Penicillins and Macrolides | 2012 | Denmark  | 3.5
Streptococcus |  Penicillins and Macrolides | 2012 | Austria  | 4.2
Streptococcus |  Penicillins and Macrolides | 2012 | Germany  | 1.3
Streptococcus |  Penicillins and Macrolides | 2012 | Norway  | 3.2
Streptococcus |  Penicillins and Macrolides | 2012 | UnitedKingdom  | 3.3
Streptococcus |  Penicillins and Macrolides | 2012 | Estonia  | 0.0
Streptococcus |  Penicillins and Macrolides | 2012 | Sweden  | 3.1
Streptococcus |  Penicillins and Macrolides | 2012 | Slovenia  | 4.8
Streptococcus |  Penicillins and Macrolides | 2012 | Italy  | 10.3
Streptococcus |  Penicillins and Macrolides | 2012 | Portugal  | 6.5
Streptococcus |  Penicillins and Macrolides | 2012 | Finland  | 10.7
Streptococcus |  Penicillins and Macrolides | 2012 | Croatia  | 16.5
Streptococcus |  Penicillins and Macrolides | 2012 | Iceland  | 3.8
Streptococcus |  Penicillins and Macrolides | 2012 | Ireland  | 12.4
Streptococcus |  Penicillins and Macrolides | 2012 | Lithuania  | 14.3
Streptococcus |  Penicillins and Macrolides | 2012 | Spain  | 15.1
Streptococcus |  Penicillins and Macrolides | 2012 | Bulgaria  | 20.0
Streptococcus |  Penicillins and Macrolides | 2012 | France  | 17.2
Streptococcus |  Penicillins and Macrolides | 2012 | Poland  | 16.4
Streptococcus |  Penicillins and Macrolides | 2012 | Slovakia  | 5.0
Streptococcus |  Penicillins and Macrolides | 2012 | Malta  | 38.9
Streptococcus |  Penicillins and Macrolides | 2012 | Romania  | 32.6
Streptococcus |  Penicillins and Macrolides | 2012 | Cyprus | 1
Streptococcus |  Penicillins and Macrolides | 2013 | Luxembourg  | 11.4
Streptococcus |  Penicillins and Macrolides | 2013 | Belgium  | 0.9
Streptococcus |  Penicillins and Macrolides | 2013 | Netherlands  | 0.4
Streptococcus |  Penicillins and Macrolides | 2013 | CzechRepublic  | 1.2
Streptococcus |  Penicillins and Macrolides | 2013 | Hungary  | 3.6
Streptococcus |  Penicillins and Macrolides | 2013 | Latvia  | 0.0
Streptococcus |  Penicillins and Macrolides | 2013 | Denmark  | 4.2
Streptococcus |  Penicillins and Macrolides | 2013 | Austria  | 1.6
Streptococcus |  Penicillins and Macrolides | 2013 | Germany  | 2.6
Streptococcus |  Penicillins and Macrolides | 2013 | Norway  | 1.4
Streptococcus |  Penicillins and Macrolides | 2013 | UnitedKingdom  | 3.1
Streptococcus |  Penicillins and Macrolides | 2013 | Estonia  | 0.0
Streptococcus |  Penicillins and Macrolides | 2013 | Sweden  | 3.2
Streptococcus |  Penicillins and Macrolides | 2013 | Slovenia  | 2.9
Streptococcus |  Penicillins and Macrolides | 2013 | Italy  | 8.1
Streptococcus |  Penicillins and Macrolides | 2013 | Portugal  | 4.3
Streptococcus |  Penicillins and Macrolides | 2013 | Finland  | 7.7
Streptococcus |  Penicillins and Macrolides | 2013 | Croatia  | 15.5
Streptococcus |  Penicillins and Macrolides | 2013 | Iceland  | 16.7
Streptococcus |  Penicillins and Macrolides | 2013 | Ireland  | 13.1
Streptococcus |  Penicillins and Macrolides | 2013 | Lithuania  | 14.3
Streptococcus |  Penicillins and Macrolides | 2013 | Spain  | 16.0
Streptococcus |  Penicillins and Macrolides | 2013 | Bulgaria  | 7.7
Streptococcus |  Penicillins and Macrolides | 2013 | France  | 18.9
Streptococcus |  Penicillins and Macrolides | 2013 | Poland  | 24.5
Streptococcus |  Penicillins and Macrolides | 2013 | Slovakia  | 7.1
Streptococcus |  Penicillins and Macrolides | 2013 | Malta | 1
Streptococcus |  Penicillins and Macrolides | 2013 | Romania  | 21.4
Streptococcus |  Penicillins and Macrolides | 2013 | Cyprus  | 26.7
Streptococcus |  Penicillins and Macrolides | 2014 | Luxembourg  | 6.3
Streptococcus |  Penicillins and Macrolides | 2014 | Belgium  | 0.7
Streptococcus |  Penicillins and Macrolides | 2014 | Netherlands  | 1.2
Streptococcus |  Penicillins and Macrolides | 2014 | CzechRepublic  | 3.3
Streptococcus |  Penicillins and Macrolides | 2014 | Hungary  | 7.3
Streptococcus |  Penicillins and Macrolides | 2014 | Latvia  | 4.3
Streptococcus |  Penicillins and Macrolides | 2014 | Denmark  | 3.9
Streptococcus |  Penicillins and Macrolides | 2014 | Austria  | 2.8
Streptococcus |  Penicillins and Macrolides | 2014 | Germany  | 1.4
Streptococcus |  Penicillins and Macrolides | 2014 | Norway  | 2.2
Streptococcus |  Penicillins and Macrolides | 2014 | UnitedKingdom  | 2.9
Streptococcus |  Penicillins and Macrolides | 2014 | Estonia  | 1.9
Streptococcus |  Penicillins and Macrolides | 2014 | Sweden  | 4.2
Streptococcus |  Penicillins and Macrolides | 2014 | Slovenia  | 4.7
Streptococcus |  Penicillins and Macrolides | 2014 | Italy  | 11.0
Streptococcus |  Penicillins and Macrolides | 2014 | Portugal  | 5.8
Streptococcus |  Penicillins and Macrolides | 2014 | Finland  | 6.5
Streptococcus |  Penicillins and Macrolides | 2014 | Croatia  | 10.3
Streptococcus |  Penicillins and Macrolides | 2014 | Iceland  | 8.3
Streptococcus |  Penicillins and Macrolides | 2014 | Ireland  | 11.4
Streptococcus |  Penicillins and Macrolides | 2014 | Lithuania  | 16.1
Streptococcus |  Penicillins and Macrolides | 2014 | Spain  | 12.2
Streptococcus |  Penicillins and Macrolides | 2014 | Bulgaria  | 10.0
Streptococcus |  Penicillins and Macrolides | 2014 | France  | 15.9
Streptococcus |  Penicillins and Macrolides | 2014 | Poland  | 24.4
Streptococcus |  Penicillins and Macrolides | 2014 | Slovakia  | 19.2
Streptococcus |  Penicillins and Macrolides | 2014 | Malta | 1
Streptococcus |  Penicillins and Macrolides | 2014 | Romania  | 37.8
Streptococcus |  Penicillins and Macrolides | 2014 | Cyprus  | 0.0
Streptococcus |  Penicillins and Macrolides | 2015 | Luxembourg  | 0.0
